Date/time,Progress,Temperature,Humidity,Magx,Magy,Magz,Pitch,Roll,Yaw,Latitude,Longitude
2020-04-21 02:01:05.201887,374,34.2343,31.4598,7.606418132781982,-12.970047950744629,64.5751953125,356.3791054119988,201.31921471156622,129.11669395662713,"[51.0, 21.0, 55.2]","[128.0, 59.0, 17.5]"
2020-04-21 02:01:17.977836,375,34.0896,31.4029,7.330722332000732,-12.946571350097656,64.05950164794922,353.07939022443367,328.68478476878545,94.73570050512816,"[51.0, 16.0, 35.1]","[130.0, 10.0, 17.7]"
2020-04-21 02:01:30.767822,376,34.0154,31.4029,7.276673793792725,-12.924589157104492,63.45823287963867,23.38157314229309,95.41283862925407,113.62650793795521,"[51.0, 9.0, 56.0]","[131.0, 26.0, 52.1]"
2020-04-21 02:01:43.553876,377,33.9709,31.346,6.958331108093262,-13.076701164245605,63.10890579223633,351.4653448065734,221.4674394800251,125.91405923594316,"[51.0, 2.0, 22.7]","[132.0, 43.0, 1.9]"
2020-04-21 02:01:56.344159,378,33.8633,31.4598,6.571386337280273,-13.000123023986816,63.6237907409668,359.9978011059741,348.3492673656937,92.3513770885251,"[50.0, 53.0, 55.8]","[133.0, 58.0, 44.4]"
2020-04-21 02:02:09.137496,379,34.5756,31.365,6.127480983734131,-13.0514554977417,63.431705474853516,20.93448199476489,117.71172604280987,120.92068551866527,"[50.0, 44.0, 36.0]","[135.0, 13.0, 56.9]"
2020-04-21 02:02:21.918054,380,34.1898,31.4029,5.656460285186768,-13.273416519165039,63.016876220703125,346.3821780073719,241.32845479388493,121.00456024167302,"[50.0, 35.0, 12.7]","[136.0, 22.0, 53.3]"
2020-04-21 02:02:34.685535,381,33.9078,31.346,5.386341094970703,-13.308666229248047,62.69175338745117,6.418442741842757,6.940177413764759,92.16237892400167,"[50.0, 24.0, 12.7]","[137.0, 37.0, 0.8]"
2020-04-21 02:02:47.479268,382,34.2269,31.3839,5.187961578369141,-13.364957809448242,62.576438903808594,17.277578222572554,138.24868419769086,126.43445134880643,"[50.0, 12.0, 21.8]","[138.0, 50.0, 31.2]"
2020-04-21 02:03:00.293753,383,33.8781,31.365,4.846172332763672,-13.438591957092285,62.189945220947266,345.69898065167854,262.8089284505223,114.15340239090833,"[49.0, 59.0, 40.7]","[140.0, 3.0, 22.3]"
2020-04-21 02:03:13.097385,384,34.0785,31.4978,4.523395538330078,-13.339089393615723,61.6705322265625,14.958597518211702,27.07628713418332,93.81156908023627,"[49.0, 46.0, 10.1]","[141.0, 15.0, 32.1]"
2020-04-21 02:03:25.884138,385,34.3975,31.3839,4.453583240509033,-13.450274467468262,61.47737503051758,12.799774504603896,159.9508999457327,128.8781291092969,"[49.0, 32.0, 58.8]","[142.0, 21.0, 30.6]"
2020-04-21 02:03:38.661446,386,34.2603,31.4788,4.353384494781494,-13.474000930786133,61.22087478637695,346.2779937168671,284.0571893357576,105.13991593194432,"[49.0, 17.0, 55.7]","[143.0, 32.0, 16.0]"
2020-04-21 02:03:51.431259,387,34.1267,31.4408,3.9644052982330322,-13.54100513458252,60.7536735534668,20.476026037295295,47.48488212889767,96.80038472895298,"[49.0, 2.0, 5.7]","[144.0, 42.0, 15.2]"
2020-04-21 02:04:04.234257,388,34.3048,31.327,3.7100024223327637,-13.576058387756348,60.499610900878906,6.38694361693795,179.53430905096653,128.8785252602688,"[48.0, 45.0, 29.8]","[145.0, 51.0, 27.0]"
2020-04-21 02:04:17.048634,389,34.1378,31.4598,3.567499876022339,-13.666029930114746,59.85238265991211,349.4569900066073,304.66382566545644,97.79815925347596,"[48.0, 28.0, 9.0]","[146.0, 59.0, 50.0]"
2020-04-21 02:04:29.845032,390,34.3196,31.4788,3.2833263874053955,-13.64273738861084,59.34169006347656,24.042049019938734,69.08296481285349,102.13272024417111,"[48.0, 11.0, 29.1]","[148.0, 2.0, 13.2]"
2020-04-21 02:04:42.666003,391,34.5311,31.4978,2.9571421146392822,-13.658714294433594,59.10902786254883,358.93906885065604,198.02358013514336,128.2496697433857,"[47.0, 52.0, 44.5]","[149.0, 8.0, 59.7]"
2020-04-21 02:04:55.444014,392,34.0006,31.4219,2.6738977432250977,-13.812057495117188,58.57709503173828,353.2584073481456,324.9217227814182,94.16078982230985,"[47.0, 33.0, 17.7]","[150.0, 14.0, 54.9]"
2020-04-21 02:05:08.207124,393,34.2417,31.4598,2.408452033996582,-13.91419506072998,58.10337448120117,24.33912126769927,90.80898377015282,110.9330638198957,"[47.0, 13.0, 9.9]","[151.0, 19.0, 58.2]"
2020-04-21 02:05:21.007118,394,34.1824,31.3839,2.4765031337738037,-13.9754056930542,57.52762222290039,353.1418493161857,217.01468889593204,125.77203228234191,"[46.0, 52.0, 21.8]","[152.0, 24.0, 9.0]"
2020-04-21 02:05:33.777038,395,34.2937,31.4408,2.40826678276062,-14.086816787719727,56.98960494995117,359.2699269493111,342.81384727456265,91.10723764063977,"[46.0, 32.0, 35.1]","[153.0, 22.0, 36.7]"
2020-04-21 02:05:46.556554,396,34.5942,31.4219,2.1510064601898193,-14.075453758239746,56.79264831542969,22.911078976411343,112.18278353233293,116.47715568995173,"[46.0, 10.0, 32.7]","[154.0, 25.0, 5.8]"
2020-04-21 02:05:59.343866,397,34.1045,31.4598,1.8538979291915894,-14.135595321655273,56.49272155761719,349.0182425599878,236.5659551309318,118.970079114358,"[45.0, 47.0, 53.0]","[155.0, 26.0, 41.7]"
2020-04-21 02:06:12.137498,398,34.1861,31.4408,1.618561863899231,-14.086535453796387,56.266204833984375,6.118250378291996,1.28995454256878,88.82918513733293,"[45.0, 24.0, 37.2]","[156.0, 27.0, 24.6]"
2020-04-21 02:06:25.049080,399,34.2862,31.5547,1.3061153888702393,-14.037408828735352,55.88853073120117,20.6550299275157,133.31247916376594,121.81759863971466,"[45.0, 0.0, 46.0]","[157.0, 27.0, 14.4]"
2020-04-21 02:06:37.827075,400,34.212,31.4598,1.0259368419647217,-14.104798316955566,55.54544448852539,346.5519927318377,256.48005467502094,112.77696900898901,"[44.0, 38.0, 14.5]","[158.0, 21.0, 41.1]"
2020-04-21 02:06:50.610234,401,34.1601,31.5926,0.9671975374221802,-14.190079689025879,55.270118713378906,13.111846701555423,20.535271098155988,89.80035607503869,"[44.0, 13.0, 18.3]","[159.0, 19.0, 49.5]"
2020-04-21 02:07:03.397177,402,34.3567,31.4408,1.0489798784255981,-14.275444030761719,54.28943634033203,14.46283677504279,153.35075154696597,124.89804127614708,"[43.0, 47.0, 49.6]","[160.0, 17.0, 5.6]"
2020-04-21 02:07:16.179175,403,34.75,31.5737,1.11749267578125,-14.340500831604004,53.67642593383789,344.6558400106884,277.24589246898904,104.74791771509895,"[43.0, 21.0, 49.3]","[161.0, 13.0, 29.9]"
2020-04-21 02:07:28.947238,404,34.3864,31.5926,0.9426044225692749,-14.290980339050293,53.26292419433594,17.544368826647837,40.42698811233503,92.55967736764298,"[42.0, 57.0, 21.9]","[162.0, 4.0, 48.3]"
2020-04-21 02:07:41.785770,405,33.8076,31.4408,0.6836438179016113,-14.040756225585938,53.0002326965332,7.162021104233126,172.16730799332578,126.66756570517897,"[42.0, 30.0, 23.6]","[162.0, 59.0, 34.3]"
2020-04-21 02:07:54.546853,406,34.3419,31.5737,0.626468300819397,-14.02588176727295,52.64778137207031,347.529541358681,297.77838368015284,98.28084872212075,"[42.0, 2.0, 56.5]","[163.0, 53.0, 30.2]"
2020-04-21 02:08:07.350947,407,34.2454,31.5167,0.4678083658218384,-14.085127830505371,52.272029876708984,22.47377782234857,61.70282930143882,98.42648884579293,"[41.0, 35.0, 1.3]","[164.0, 46.0, 36.6]"
2020-04-21 02:08:20.120316,408,33.982,31.6116,0.37213394045829773,-14.261175155639648,52.20408630371094,1.1042892969169118,191.22050681613555,126.84732262375536,"[41.0, 6.0, 38.9]","[165.0, 38.0, 54.0]"
2020-04-21 02:08:32.897042,409,34.4013,31.5357,0.19894418120384216,-14.418219566345215,51.7314453125,351.1734916771124,317.0487925364817,92.20816851219745,"[40.0, 40.0, 4.1]","[166.0, 26.0, 27.5]"
2020-04-21 02:08:45.746038,410,34.1824,31.6306,0.03817236050963402,-14.555484771728516,50.798667907714844,25.050777460343117,83.33925666739509,104.12996318013121,"[40.0, 10.0, 51.8]","[167.0, 17.0, 13.2]"
2020-04-21 02:08:58.549352,411,33.9709,31.5357,-0.09928019344806671,-14.464293479919434,50.41657638549805,355.32968355829314,210.58059605626664,123.00724000821246,"[39.0, 41.0, 14.7]","[168.0, 7.0, 12.3]"
2020-04-21 02:09:11.374380,412,33.9523,31.4978,-0.11247663199901581,-14.256351470947266,50.28892135620117,357.8772542590316,336.7804901712384,87.71853490658631,"[39.0, 11.0, 13.7]","[168.0, 56.0, 25.7]"
2020-04-21 02:09:24.183665,413,34.3679,31.5926,-0.17441657185554504,-14.470107078552246,49.996604919433594,24.672328631263756,105.62030362683883,110.8208643023999,"[38.0, 40.0, 49.4]","[169.0, 44.0, 54.3]"
2020-04-21 02:09:36.990758,414,34.1267,31.4788,-0.16035044193267822,-14.418519973754883,49.86753845214844,350.0114954992802,230.4308879731296,118.11437935476046,"[38.0, 12.0, 25.4]","[170.0, 29.0, 0.1]"
2020-04-21 02:09:50.149566,415,33.9598,31.5926,-0.1761467009782791,-14.299423217773438,49.76547622680664,4.5375606161302775,357.4398397665173,86.53135240618973,"[37.0, 38.0, 54.0]","[171.0, 19.0, 40.4]"
2020-04-21 02:10:02.997727,416,34.0154,31.5167,-0.2545425593852997,-14.306245803833008,49.54106140136719,20.76200093520185,128.55913195430065,118.87802182472457,"[37.0, 9.0, 50.5]","[172.0, 2.0, 27.4]"
2020-04-21 02:10:15.808429,417,34.0822,31.7254,-0.1132536381483078,-14.39176082611084,48.86661911010742,345.23930550544213,252.25740633387647,112.66369715179353,"[36.0, 38.0, 2.0]","[172.0, 48.0, 8.7]"
2020-04-21 02:10:28.597044,418,34.2862,31.6306,-0.09463933110237122,-14.532246589660645,48.43862533569336,10.16039304137233,17.578849329125354,87.52876493068668,"[36.0, 5.0, 53.8]","[173.0, 33.0, 9.5]"
2020-04-21 02:10:41.391517,419,34.1601,31.4788,-0.33616796135902405,-14.57841682434082,47.9692268371582,14.704253226351476,148.9856459503025,123.8450583325629,"[35.0, 33.0, 26.4]","[174.0, 17.0, 30.9]"
2020-04-21 02:10:54.193882,420,33.9227,31.5357,-0.5468803644180298,-14.51944637298584,47.73554992675781,344.90759736840045,273.20670300895114,106.21432517895484,"[35.0, 0.0, 40.6]","[175.0, 1.0, 13.6]"
2020-04-21 02:11:06.977964,421,34.1898,31.6306,-0.7659381031990051,-14.547008514404297,47.59463882446289,16.599039909666807,36.88668932965315,91.39633222744972,"[34.0, 30.0, 10.1]","[175.0, 41.0, 1.3]"
2020-04-21 02:11:19.816016,422,33.8781,31.5737,-0.9721413254737854,-14.52090072631836,47.15653610229492,8.803375325942428,169.00760784176452,125.12446204713301,"[33.0, 56.0, 50.4]","[176.0, 23.0, 32.6]"
2020-04-21 02:11:32.628586,423,33.8596,31.5167,-1.023723840713501,-14.495932579040527,46.38337707519531,346.8247384070956,294.19752723417946,98.52940613620669,"[33.0, 23.0, 14.0]","[177.0, 5.0, 28.1]"
2020-04-21 02:11:45.851440,424,34.29,31.4978,-0.875083863735199,-14.325018882751465,45.598209381103516,22.086905662475292,59.242793237886154,96.63518977368706,"[32.0, 49.0, 21.4]","[177.0, 46.0, 48.6]"
2020-04-21 02:11:58.675106,425,33.8373,31.6306,-0.6256467700004578,-14.241301536560059,45.37882614135742,1.5709844902379528,189.5797587737151,126.03764467878537,"[32.0, 15.0, 13.2]","[178.0, 27.0, 35.2]"
2020-04-21 02:12:11.557532,426,33.9746,31.6306,-0.47805365920066833,-14.302603721618652,45.26835632324219,351.20771604749604,316.86212005137065,92.30299202844472,"[31.0, 40.0, 49.9]","[179.0, 7.0, 48.7]"
2020-04-21 02:12:24.481601,427,33.9635,31.6496,-0.464768648147583,-14.377582550048828,44.749847412109375,23.899793255000294,82.6440117117795,103.72786311350339,"[31.0, 6.0, 12.0]","[179.0, 47.0, 30.0]"
2020-04-21 02:12:37.421378,428,34.0748,31.6116,-0.6593533754348755,-14.330376625061035,44.47540283203125,354.3856344480078,210.34783686973097,123.60012774892624,"[30.0, 31.0, 20.1]","[179.0, 33.0, 20.0]"
2020-04-21 02:12:50.322142,429,34.1638,31.5357,-0.7690503597259521,-14.229596138000488,44.3709716796875,356.9569786893696,337.1987111918547,88.76631324602296,"[29.0, 56.0, 14.6]","[178.0, 54.0, 40.4]"
2020-04-21 02:13:03.166594,430,34.0117,31.6306,-0.8071600794792175,-14.374284744262695,44.37106704711914,23.120193755587746,105.45827787934779,112.15480707749256,"[29.0, 20.0, 55.9]","[178.0, 16.0, 30.4]"
2020-04-21 02:13:16.065678,431,33.9894,31.5547,-0.8701280951499939,-14.665523529052734,44.27573013305664,348.3936209066165,230.49197718506616,118.95256650932609,"[28.0, 45.0, 24.6]","[177.0, 38.0, 49.1]"
2020-04-21 02:13:28.901598,432,33.8744,31.5167,-0.8893202543258667,-14.847335815429688,44.09343719482422,2.525816334788586,357.0734918982131,87.18358766060175,"[28.0, 12.0, 26.5]","[177.0, 4.0, 26.4]"
2020-04-21 02:13:41.768413,433,33.7038,31.6306,-0.9148336052894592,-14.741023063659668,43.83522415161133,18.904638565896313,127.40469338078509,118.82374914157964,"[27.0, 36.0, 32.1]","[176.0, 27.0, 37.9]"
2020-04-21 02:13:54.598641,434,34.2009,31.4978,-1.0321612358093262,-14.809304237365723,43.39873504638672,344.7445453849866,251.5203128092162,113.21530322916375,"[27.0, 0.0, 26.3]","[175.0, 51.0, 15.6]"
2020-04-21 02:14:07.496466,435,33.8707,31.6685,-1.2612946033477783,-14.916064262390137,42.73426818847656,9.586809976573939,17.171612960241685,88.5024766987637,"[26.0, 24.0, 9.6]","[175.0, 15.0, 18.8]"
2020-04-21 02:14:20.317034,436,34.0562,31.5737,-1.4759613275527954,-14.814517974853516,42.366783142089844,14.243796877228712,148.65432713404354,123.06412182362033,"[25.0, 47.0, 42.3]","[174.0, 39.0, 46.6]"
2020-04-21 02:14:33.181193,437,33.9523,31.5167,-1.5691213607788086,-14.814924240112305,42.294681549072266,344.08051951651987,273.3133359222734,105.5359439604,"[25.0, 11.0, 4.9]","[174.0, 4.0, 38.3]"
2020-04-21 02:14:46.005840,438,33.6815,31.6306,-1.6375455856323242,-14.847241401672363,41.72676467895508,15.715886204700404,37.48528369341849,90.97714302751854,"[24.0, 37.0, 7.7]","[173.0, 32.0, 32.6]"
2020-04-21 02:14:58.858022,439,33.9523,31.6116,-1.80305814743042,-14.90677261352539,41.37627410888672,7.459214587851429,168.7700265416748,125.52416471736215,"[24.0, 0.0, 11.7]","[172.0, 58.0, 8.0]"
2020-04-21 02:15:11.696251,440,33.7743,31.6306,-1.8425920009613037,-15.040761947631836,40.87032699584961,345.41882678249215,294.5923531493412,98.27946902390842,"[23.0, 23.0, 6.7]","[172.0, 24.0, 5.0]"
2020-04-21 02:15:24.587242,441,34.008,31.5926,-1.9957246780395508,-15.003350257873535,40.68051528930664,20.10759880327564,58.89869513769008,96.73657710172672,"[22.0, 45.0, 52.8]","[171.0, 50.0, 22.9]"
2020-04-21 02:15:37.379841,442,33.9041,31.5167,-2.0107648372650146,-14.887972831726074,40.48994064331055,359.91115670790737,188.26990607582508,125.86495017581078,"[22.0, 8.0, 30.6]","[171.0, 17.0, 0.9]"
2020-04-21 02:15:50.382530,443,33.2808,31.7444,-2.185840129852295,-14.79511547088623,40.10065841674805,349.3352171252161,316.2041064569208,92.03184717877356,"[21.0, 31.0, 0.2]","[170.0, 43.0, 58.4]"
2020-04-21 02:16:03.236551,444,33.4849,31.4978,-2.2298169136047363,-14.960585594177246,39.72873306274414,22.027240544980646,81.62251594026907,102.88923199664173,"[20.0, 53.0, 22.1]","[170.0, 11.0, 14.6]"
2020-04-21 02:16:16.038318,445,33.3328,31.6116,-2.195258378982544,-15.029573440551758,39.28886795043945,353.4268970159124,208.20065762111074,123.00295064941369,"[20.0, 15.0, 36.6]","[169.0, 38.0, 49.0]"
2020-04-21 02:16:28.843372,446,33.4329,31.5926,-2.224940538406372,-15.021921157836914,38.90068817138672,354.7881601207983,336.49895660383964,88.23129086795751,"[19.0, 40.0, 38.9]","[169.0, 9.0, 8.4]"
2020-04-21 02:16:41.683031,447,33.8262,31.6496,-2.4317777156829834,-15.09182357788086,38.574703216552734,21.48350284553427,103.9669060740755,110.42463819845828,"[19.0, 2.0, 39.9]","[168.0, 37.0, 15.5]"
2020-04-21 02:16:54.468717,448,34.0228,31.6116,-2.6405112743377686,-15.225198745727539,38.2310905456543,346.88012526484886,228.92013209099278,118.3470838997828,"[18.0, 24.0, 34.3]","[168.0, 5.0, 38.8]"
2020-04-21 02:17:07.283805,449,33.8522,31.6306,-2.779513359069824,-15.195270538330078,37.932594299316406,0.8450157429100508,356.40271865662,86.45786640090955,"[17.0, 46.0, 22.4]","[167.0, 34.0, 17.4]"
2020-04-21 02:17:20.076520,450,33.5925,31.6116,-2.7954978942871094,-15.221580505371094,37.52360916137695,18.30739487203935,125.81308171925369,116.6141419639455,"[17.0, 8.0, 4.5]","[167.0, 3.0, 10.9]"
2020-04-21 02:17:32.867111,451,33.496,31.7065,-2.843172550201416,-15.331055641174316,37.143375396728516,344.186334514689,249.56098425333883,111.77409916334521,"[16.0, 32.0, 38.3]","[166.0, 34.0, 40.6]"
2020-04-21 02:17:45.696900,452,33.6963,31.7065,-3.057896614074707,-15.255366325378418,36.55916976928711,7.911081974092902,15.112312633030133,86.73016555255045,"[15.0, 54.0, 9.6]","[166.0, 4.0, 0.9]"
2020-04-21 02:17:58.480969,453,34.0896,31.6306,-3.2227485179901123,-15.315685272216797,35.769412994384766,13.256010650593238,145.99477441464563,121.5388449593081,"[15.0, 15.0, 35.7]","[165.0, 33.0, 34.1]"
2020-04-21 02:18:11.323038,454,33.2252,31.5357,-3.357457399368286,-15.262307167053223,35.541202545166016,342.14322685845224,270.38353310798556,105.17077472661444,"[14.0, 36.0, 56.8]","[165.0, 3.0, 19.8]"
2020-04-21 02:18:24.267332,455,33.7891,31.5926,-3.562959671020508,-15.115023612976074,35.09601974487305,13.253812183454139,35.347250068096905,89.84309939886464,"[13.0, 58.0, 13.2]","[164.0, 33.0, 17.2]"
2020-04-21 02:18:37.097430,456,33.8002,31.6496,-3.750049114227295,-15.134693145751953,34.7385368347168,6.161898702182962,165.4677120402437,124.36198070932781,"[13.0, 19.0, 25.2]","[164.0, 3.0, 26.0]"
2020-04-21 02:18:49.931233,457,33.7557,31.5737,-3.8331339359283447,-15.149859428405762,34.08136749267578,342.8396466066051,292.31441675925026,97.71804796470087,"[12.0, 43.0, 32.4]","[163.0, 36.0, 2.0]"
2020-04-21 02:19:02.726836,458,33.9375,31.6685,-3.907444953918457,-15.464895248413086,34.08380889892578,17.184146357368657,56.48790132295863,94.50234709213468,"[12.0, 4.0, 36.4]","[163.0, 6.0, 30.7]"
2020-04-21 02:19:15.577967,459,33.6926,31.4408,-3.9292783737182617,-15.462054252624512,33.81863784790039,358.66660598791844,185.20302819508427,124.7530636808244,"[11.0, 25.0, 36.6]","[162.0, 37.0, 9.0]"
2020-04-21 02:19:28.376234,460,33.9338,31.5547,-4.022480487823486,-15.674341201782227,33.28118133544922,346.5763679694382,313.3994941799302,91.96917336294952,"[10.0, 46.0, 33.3]","[162.0, 7.0, 56.2]"
2020-04-21 02:19:41.174873,461,33.8225,31.6685,-3.9070870876312256,-15.771675109863281,32.77774429321289,20.08112499005267,77.95001884620159,101.12599817183542,"[10.0, 7.0, 26.6]","[161.0, 38.0, 52.0]"
2020-04-21 02:19:54.007953,462,33.6555,31.6875,-4.088454723358154,-15.8375825881958,32.27341079711914,352.79114855749634,204.4826851275493,122.60036563935479,"[9.0, 28.0, 16.9]","[161.0, 9.0, 55.7]"
2020-04-21 02:20:06.807599,463,33.6963,31.6496,-4.339097023010254,-15.861961364746094,31.567230224609375,352.207233124031,333.3516669060003,87.17115671631232,"[8.0, 52.0, 5.3]","[160.0, 43.0, 19.5]"
2020-04-21 02:20:19.625419,464,33.5739,31.6685,-4.317310333251953,-15.7971773147583,31.595991134643555,20.382358530565032,100.17591885828665,107.90551416839584,"[8.0, 12.0, 50.2]","[160.0, 14.0, 36.9]"
2020-04-21 02:20:32.437913,465,33.9412,31.5737,-4.326533794403076,-15.979909896850586,31.329769134521484,346.36172415212866,224.5395492856701,118.56235780204325,"[7.0, 33.0, 32.6]","[159.0, 46.0, 0.7]"
2020-04-21 02:20:45.266251,466,33.8856,31.6306,-4.45106840133667,-16.05979347229004,31.03032112121582,357.8568505629901,353.4808273358252,85.85186469698934,"[6.0, 54.0, 12.7]","[159.0, 17.0, 30.3]"
2020-04-21 02:20:58.057164,467,33.841,31.5737,-4.562073230743408,-16.108827590942383,30.674903869628906,16.62624455313097,120.96987654106769,115.404706707233,"[6.0, 14.0, 50.9]","[158.0, 49.0, 5.3]"
2020-04-21 02:21:10.852493,468,33.7854,31.6306,-4.575831890106201,-15.926706314086914,30.026887893676758,341.7883695027661,244.51466973980416,113.15366760209356,"[5.0, 38.0, 29.0]","[158.0, 22.0, 55.7]"
2020-04-21 02:21:23.818191,469,33.6963,31.6116,-4.577733516693115,-16.13115882873535,29.51136016845703,3.889278333700395,12.741483962679714,85.96769104493441,"[4.0, 59.0, 3.8]","[157.0, 54.0, 39.4]"
2020-04-21 02:21:36.605893,470,33.778,31.6685,-4.716878890991211,-16.3458194732666,28.87017250061035,12.127479838373187,141.27299633952413,119.56896376116306,"[4.0, 19.0, 37.1]","[157.0, 26.0, 27.0]"
2020-04-21 02:21:49.406966,471,33.6704,31.5357,-4.865016460418701,-16.20402717590332,28.48415184020996,339.88437572444957,265.8651922172929,105.3950234974443,"[3.0, 40.0, 9.2]","[156.0, 58.0, 18.0]"
2020-04-21 02:22:02.217762,472,33.5591,31.6685,-4.967386722564697,-16.363786697387695,28.003637313842773,9.682836459888794,31.399462199532064,87.50230477784206,"[3.0, 0.0, 40.2]","[156.0, 30.0, 11.7]"
2020-04-21 02:22:15.033671,473,33.611,31.6306,-4.895314693450928,-16.390562057495117,27.431503295898438,6.029670935606569,160.42779741396131,122.01137110646792,"[2.0, 21.0, 10.4]","[156.0, 2.0, 7.7]"
2020-04-21 02:22:27.871482,474,33.355,31.6496,-4.873302936553955,-16.56070327758789,26.726680755615234,340.964838226612,287.15558170932877,97.94745352835409,"[1.0, 44.0, 42.3]","[155.0, 36.0, 15.0]"
2020-04-21 02:22:40.677514,475,33.726,31.5357,-4.941575050354004,-16.542810440063477,26.121524810791016,15.246003340749377,51.53306011788335,91.79824787896996,"[1.0, 5.0, 11.4]","[155.0, 8.0, 14.1]"
2020-04-21 02:22:53.525573,476,34.0006,31.7065,-4.963550090789795,-16.502473831176758,25.76774024963379,359.5453852235257,179.82004318470484,123.7727402896308,"[0.0, 25.0, 40.2]","[154.0, 40.0, 14.1]"
2020-04-21 02:23:06.325047,477,33.8633,31.6496,-4.910171985626221,-16.503828048706055,25.26542854309082,344.0713277894443,308.3032578137519,92.30807368918721,"[-0.0, 13.0, 51.0]","[154.0, 12.0, 14.4]"
2020-04-21 02:23:19.201656,478,33.726,31.6496,-4.917328834533691,-16.503345489501953,24.342655181884766,18.324965533679208,72.46525399927629,98.38143008783837,"[-0.0, 53.0, 22.1]","[153.0, 44.0, 14.7]"
2020-04-21 02:23:32.034482,479,33.8039,31.6306,-5.136378288269043,-16.592201232910156,23.706260681152344,353.14831921287697,199.32850143645263,121.94291895060606,"[1.0, 32.0, 52.8]","[153.0, 16.0, 14.3]"
2020-04-21 02:23:44.910866,480,33.6741,31.6685,-5.207666397094727,-16.765392303466797,23.41383171081543,349.2158109043723,328.9030298033349,86.63595675332847,"[2.0, 9.0, 20.8]","[152.0, 50.0, 22.1]"
2020-04-21 02:23:57.746939,481,33.5108,31.6306,-5.347676753997803,-16.86514663696289,23.002676010131836,19.414512187437765,93.96356811002573,104.3063528154468,"[2.0, 48.0, 50.3]","[152.0, 22.0, 19.1]"
2020-04-21 02:24:10.629332,482,33.5108,31.6496,-5.255848407745361,-17.019681930541992,22.424253463745117,347.09165793099146,218.92068050458076,117.73076861021586,"[3.0, 28.0, 19.0]","[151.0, 54.0, 14.1]"
2020-04-21 02:24:23.517654,483,33.8559,31.7065,-4.9488525390625,-17.134838104248047,21.772953033447266,355.4497138876723,348.424338828635,84.01502192349781,"[4.0, 7.0, 46.6]","[151.0, 26.0, 6.5]"
2020-04-21 02:24:36.361643,484,33.8188,31.6306,-5.400433540344238,-17.094676971435547,21.474708557128906,16.732915032493644,115.9058240262585,110.75678346760684,"[4.0, 47.0, 12.8]","[150.0, 57.0, 55.7]"
2020-04-21 02:24:49.187681,485,33.841,31.6306,-5.139693737030029,-16.357057571411133,21.02366828918457,342.8512306074374,240.24188097996262,111.9799132536052,"[5.0, 26.0, 37.6]","[150.0, 29.0, 41.5]"
2020-04-21 02:25:02.026213,486,33.7297,31.5926,-4.792951583862305,-16.40315818786621,20.528154373168945,2.9396634730151825,7.809295933760432,82.96749630106046,"[6.0, 6.0, 0.7]","[150.0, 1.0, 23.1]"
2020-04-21 02:25:14.890432,487,33.611,31.4978,-4.9166259765625,-16.415599822998047,19.963241577148438,12.9286687119785,136.97198523803206,115.86424183459147,"[6.0, 42.0, 20.3]","[149.0, 35.0, 11.3]"
2020-04-21 02:25:27.710262,488,33.9598,31.6116,-4.920866012573242,-16.412616729736328,19.357215881347656,339.24035889515636,261.81114026562096,103.76846858811912,"[7.0, 21.0, 39.4]","[149.0, 6.0, 43.6]"
2020-04-21 02:25:40.573365,489,33.6518,31.5926,-4.645511627197266,-16.53915023803711,18.743562698364258,8.465090570503683,28.239032925276906,84.24213937377908,"[8.0, 0.0, 56.3]","[148.0, 38.0, 10.4]"
2020-04-21 02:25:53.393184,490,33.4663,31.5737,-4.49808406829834,-16.621417999267578,18.17445182800293,6.029152695003295,157.2603381675029,118.85809133272647,"[8.0, 40.0, 10.7]","[148.0, 9.0, 31.0]"
2020-04-21 02:26:06.234239,491,33.4552,31.5547,-4.289514064788818,-16.594942092895508,17.565853118896484,339.58919885418373,284.1469038705057,95.9036970041462,"[9.0, 19.0, 22.3]","[147.0, 40.0, 45.0]"
2020-04-21 02:26:19.078437,492,33.9041,31.6116,-4.182834625244141,-16.607263565063477,16.927661895751953,12.82700134618286,48.94562395083703,87.64470056165848,"[9.0, 58.0, 31.0]","[147.0, 11.0, 51.8]"
2020-04-21 02:26:31.918184,493,33.4552,31.5547,-4.1447014808654785,-16.606287002563477,16.347625732421875,359.3481344295768,176.25687009849258,120.07055919343046,"[10.0, 34.0, 36.3]","[146.0, 45.0, 5.2]"
2020-04-21 02:26:44.707814,494,33.9932,31.6685,-4.085882663726807,-16.560033798217773,16.36421012878418,342.4797212505548,304.8438455463159,89.5854988143176,"[11.0, 13.0, 38.7]","[146.0, 15.0, 56.8]"
2020-04-21 02:26:57.552939,495,33.7965,31.5547,-3.971839427947998,-16.466718673706055,15.828145980834961,17.290902214095958,68.90973072493445,93.30878519505329,"[11.0, 52.0, 37.5]","[145.0, 46.0, 39.6]"
2020-04-21 02:27:10.345807,496,33.5517,31.5737,-3.911726713180542,-16.425867080688477,15.090718269348145,353.49803983942047,195.1049310197702,119.65128120104005,"[12.0, 31.0, 32.5]","[145.0, 17.0, 13.2]"
2020-04-21 02:27:23.167922,497,33.9746,31.6116,-3.7911124229431152,-16.461688995361328,14.590237617492676,347.3880224003992,325.0731036790878,84.72148204973057,"[13.0, 10.0, 23.5]","[144.0, 47.0, 36.9]"
